LOC118105716	XM_047340729.1#LOC118105716
lpar2b	XM_035182404.2#lpar2b
lpar2b	XM_035182421.2#lpar2b
LOC118124405	XM_047344391.1#LOC118124405
akap8l	XM_035182264.2#akap8l
akap8l	XM_035182254.2#akap8l
LOC118124485	XM_035182357.2#LOC118124485
LOC118122108	XM_035178573.2#LOC118122108
LOC118122022	XM_035178412.2#LOC118122022
LOC118125084	XM_035183459.2#LOC118125084
LOC118115566	XM_035166811.2#LOC118115566
pla2g6	XM_047343778.1#pla2g6
LOC118126033	XM_047343784.1#LOC118126033
LOC118117753	XM_035170279.2#LOC118117753
LOC118117753	XM_047343777.1#LOC118117753
LOC124854950	XM_047343780.1#LOC124854950
cbx6a	XM_035180445.2#cbx6a
LOC118115262	XM_035166340.2#LOC118115262
LOC118114954	XM_035165754.2#LOC118114954
LOC118114954	XM_035165763.2#LOC118114954
LOC118101419	XM_047341524.1#LOC118101419
LOC118116913	XM_047344458.1#LOC118116913
baiap2l2b	XM_035181998.2#baiap2l2b
LOC118125702	XM_035184598.2#LOC118125702
ncf4	XM_047337872.1#ncf4
ncf4	XM_035184575.2#ncf4
si:ch211-79m20.1	XM_035181804.2#si:ch211-79m20.1
sun2	XM_035179559.2#sun2
sun2	XM_035179576.2#sun2
sun2	XM_035179567.2#sun2
LOC118122744	XM_035179598.2#LOC118122744
LOC118122697	XM_035179594.2#LOC118122697
LOC118122717	XM_035179597.2#LOC118122717
LOC118122717	XM_035179596.2#LOC118122717
atf4a	XM_035168286.2#atf4a
rps19bp1	XM_035168321.2#rps19bp1
LOC118116544	XM_035168309.2#LOC118116544
LOC118116544	XM_035168299.2#LOC118116544
LOC118116518	XM_035168257.2#LOC118116518
LOC118116518	XM_035168274.2#LOC118116518
LOC118116518	XM_035168265.2#LOC118116518
LOC118115879	XM_047341869.1#LOC118115879
c1qtnf6b	XM_035183577.2#c1qtnf6b
c1qtnf6b	XM_047344583.1#c1qtnf6b
mgat3b	XM_047337912.1#mgat3b
tab1	XM_035182558.2#tab1
tab1	XM_035182549.2#tab1
LOC118114907	XM_035165667.2#LOC118114907
LOC118114907	XM_035165675.2#LOC118114907
ift27	XM_035178536.2#ift27
LOC118115639	XM_035166942.2#LOC118115639
LOC118124291	XM_035181925.2#LOC118124291
LOC118124275	XM_035181924.2#LOC118124275
LOC118101444	XM_035147223.2#LOC118101444
LOC118101432	XM_035147210.2#LOC118101432
LOC118101432	XM_035147202.2#LOC118101432
LOC118117772	XM_047342422.1#LOC118117772
LOC124854576	XM_047342426.1#LOC124854576
LOC118101449	XM_047344057.1#LOC118101449
rac2	XM_047344448.1#rac2
cyth4b	XM_035181784.2#cyth4b
fam83fb	XM_035181771.2#fam83fb
LOC118100681	XM_047337885.1#LOC118100681
LOC118123719	XM_047337897.1#LOC118123719
zgc:92360	XM_035146469.2#zgc:92360
uts2r4	XM_035181564.1#uts2r4
lgals2b	XM_035173519.2#lgals2b
gtpbp1l	XM_035173490.2#gtpbp1l
gtpbp1l	XM_047337887.1#gtpbp1l
gtpbp1l	XM_035173499.2#gtpbp1l
LOC124854580	XM_047342429.1#LOC124854580
mfng	XM_047342430.1#mfng
LOC118098340	XM_035142056.2#LOC118098340
LOC124852592	XM_047341613.1#LOC124852592
LOC124852624	XM_047341764.1#LOC124852624
LOC124852627	XM_047341791.1#LOC124852627
LOC118099301	XM_047341798.1#LOC118099301
LOC118099583	XM_047342434.1#LOC118099583
LOC118098236	XM_035141854.2#LOC118098236
yju2b	XM_047341727.1#yju2b
yju2b	XM_035143262.2#yju2b
LOC118099078	XM_035143353.2#LOC118099078
LOC118117797	XM_035170352.2#LOC118117797
wdr83	XM_035143494.2#wdr83
wdr83	XM_035143483.2#wdr83
wdr83os	XM_035144097.2#wdr83os
cacna1ab	XM_047341552.1#cacna1ab
ier2b	XM_035143858.2#ier2b
LOC118099245	XM_035143665.2#LOC118099245
LOC118099245	XM_035143675.2#LOC118099245
nacc1b	XM_047341796.1#nacc1b
trmt1	XM_035142367.2#trmt1
trmt1	XM_035142349.2#trmt1
trmt1	XM_035142359.2#trmt1
trmt1	XM_035142339.2#trmt1
man2b1	XM_035142045.2#man2b1
LOC118098536	XM_035142486.2#LOC118098536
LOC118098536	XM_035142466.2#LOC118098536
LOC118098536	XM_035142476.2#LOC118098536
LOC118098536	XM_035142457.2#LOC118098536
LOC118098536	XM_047341651.1#LOC118098536
LOC118098536	XM_047341650.1#LOC118098536
LOC118098929	XM_047341662.1#LOC118098929
atpv0e2	XM_035144109.2#atpv0e2
LOC118098703	XM_035142872.2#LOC118098703
LOC118098703	XM_035142834.2#LOC118098703
LOC118098703	XM_035142796.2#LOC118098703
LOC118098703	XM_035142893.2#LOC118098703
LOC118098703	XM_035142868.2#LOC118098703
LOC118098703	XM_035142826.2#LOC118098703
LOC118098703	XM_035142788.2#LOC118098703
LOC118098703	XM_035142902.2#LOC118098703
LOC118098703	XM_035142883.2#LOC118098703
LOC118098703	XM_035142819.2#LOC118098703
LOC118098703	XM_035142778.2#LOC118098703
LOC118098703	XM_035142911.2#LOC118098703
LOC118098703	XM_035142842.2#LOC118098703
LOC118098703	XM_035142810.2#LOC118098703
LOC118098703	XM_035142770.2#LOC118098703
LOC118098703	XM_035142851.2#LOC118098703
LOC118098703	XM_035142860.2#LOC118098703
LOC118098703	XM_035142804.2#LOC118098703
LOC118098703	XM_035142921.2#LOC118098703
LOC118098550	XM_035142499.2#LOC118098550
LOC118098550	XM_035142510.2#LOC118098550
LOC118098942	XM_035143212.2#LOC118098942
LOC118099137	XM_035143432.1#LOC118099137
LOC118098956	XM_035143250.2#LOC118098956
LOC118098379	XM_035142132.2#LOC118098379
hoga1	XM_035143364.2#hoga1
hoga1	XM_035143373.2#hoga1
hoga1	XM_035143380.2#hoga1
LOC118099390	XM_035143976.2#LOC118099390
LOC118099390	XM_047341765.1#LOC118099390
lcor	XM_035142676.2#lcor
LOC118098244	XM_035141879.2#LOC118098244
LOC118098244	XM_035141874.2#LOC118098244
arhgap19	XM_035143009.2#arhgap19
arhgap19	XM_035143000.2#arhgap19
arhgap19	XM_035143018.2#arhgap19
LOC124852608	XM_047341720.1#LOC124852608
LOC118099237	XM_035143652.1#LOC118099237
dla	XM_035142260.2#dla
zbtb45	XM_035142325.2#zbtb45
zbtb45	XM_047341626.1#zbtb45
LOC118098368	XM_035142108.2#LOC118098368
LOC118098368	XM_035142097.2#LOC118098368
LOC118098274	XM_035141901.2#LOC118098274
LOC118098274	XM_035141916.2#LOC118098274
LOC118098274	XM_035141909.2#LOC118098274
LOC118098274	XM_035141926.2#LOC118098274
LOC118098274	XM_047341593.1#LOC118098274
LOC118098274	XM_047341589.1#LOC118098274
LOC118098376	XM_047341598.1#LOC118098376
LOC118098376	XM_035142119.2#LOC118098376
lgsn	XM_035142312.1#lgsn
ptp4a1	XM_035143847.2#ptp4a1
col9a1a	XM_035142300.2#col9a1a
hyls1	XM_035143070.2#hyls1
hyls1	XM_035143079.2#hyls1
hyls1	XM_047341620.1#hyls1
hyls1	XM_035143063.2#hyls1
mrpl4	XM_035143556.2#mrpl4
si:ch211-69b7.6	XM_047341566.1#si:ch211-69b7.6
si:ch211-69b7.6	XM_047341560.1#si:ch211-69b7.6
si:ch211-69b7.6	XM_047341562.1#si:ch211-69b7.6
si:ch211-69b7.6	XM_047341559.1#si:ch211-69b7.6
si:ch211-69b7.6	XM_047341557.1#si:ch211-69b7.6
si:ch211-69b7.6	XM_047341554.1#si:ch211-69b7.6
abcc10	XM_047341574.1#abcc10
abcc10	XM_047341573.1#abcc10
sp2	XM_035142408.2#sp2
sp2	XM_035142443.2#sp2
sp2	XM_035142416.2#sp2
sp2	XM_035142379.2#sp2
sp2	XM_035142424.2#sp2
sp2	XM_035142389.2#sp2
sp2	XM_035142398.2#sp2
sp2	XM_035142434.2#sp2
socs7	XM_035142174.2#socs7
socs7	XM_035142156.2#socs7
gpr179	XM_047341794.1#gpr179
mrpl45	XM_035143507.2#mrpl45
npepps	XM_035142142.2#npepps
c2h6orf120	XM_035143811.2#c2h6orf120
mrpl21	XM_035143782.2#mrpl21
wipf2a	XM_035143469.2#wipf2a
LOC118099177	XM_047342448.1#LOC118099177
cdc6	XM_035142661.1#cdc6
cdc6	XM_047341664.1#cdc6
ccsapa	XM_035143626.2#ccsapa
ccsapa	XM_035143618.2#ccsapa
ccsapa	XM_035143609.2#ccsapa
acta1a	XM_035143639.1#acta1a
nup133	XM_035141998.2#nup133
nup133	XM_035142008.2#nup133
taf5l	XM_035142571.2#taf5l
taf5l	XM_035142578.2#taf5l
capn9	XM_035142288.2#capn9
ltv1	XM_035143168.2#ltv1
ifngr1	XM_035143320.2#ifngr1
LOC118099296	XM_035143757.2#LOC118099296
LOC124854586	XM_047342462.1#LOC124854586
akt3b	XM_035143158.2#akt3b
pus10	XM_035142559.2#pus10
pus10	XM_035142522.2#pus10
pus10	XM_035142549.2#pus10
pus10	XM_035142539.2#pus10
pus10	XM_035142531.2#pus10
pus10	XM_047341660.1#pus10
cct4	XM_035142728.1#cct4
fam161a	XM_035142189.2#fam161a
LOC118117887	XM_035170529.2#LOC118117887
xpo1a	XM_035142032.2#xpo1a
usp34	XM_047341547.1#usp34
LOC118098987	XM_047341729.1#LOC118098987
LOC118098987	XM_047341731.1#LOC118098987
LOC118099274	XM_035143719.2#LOC118099274
LOC118098873	XM_035143114.2#LOC118098873
LOC118098873	XM_035143140.2#LOC118098873
LOC118098873	XM_047343608.1#LOC118098873
LOC118098873	XM_035143108.2#LOC118098873
LOC118099123	XM_035143413.2#LOC118099123
LOC118099123	XM_035143420.2#LOC118099123
LOC118099145	XM_035143443.2#LOC118099145
zgc:66455	XM_035142274.2#zgc:66455
LOC118099029	XM_035143276.2#LOC118099029
commd1	XM_035143798.2#commd1
LOC118099037	XM_047341529.1#LOC118099037
LOC118099037	XM_047341528.1#LOC118099037
vps54	XM_047343269.1#vps54
lgalsla	XM_035143824.2#lgalsla
lgalsla	XM_035143832.2#lgalsla
LOC118099382	XM_035143949.2#LOC118099382
pgap4	XM_035143267.2#pgap4
tpcn3	XM_035142202.2#tpcn3
tpcn3	XM_035142211.2#tpcn3
ttbk1a	XM_035141965.2#ttbk1a
ttbk1a	XM_035141976.2#ttbk1a
ttbk1a	XM_035141956.2#ttbk1a
ttbk1a	XM_035141985.2#ttbk1a
pex6	XM_047343317.1#pex6
pex6	XM_047343326.1#pex6
pex6	XM_047343325.1#pex6
pex6	XM_047343322.1#pex6
LOC118098350	XM_047343499.1#LOC118098350
rcor3	XM_035142719.2#rcor3
zgc:172076	XM_035143226.2#zgc:172076
mark1	XM_035142240.2#mark1
LOC118118016	XM_047343504.1#LOC118118016
LOC118122546	XM_035179325.2#LOC118122546
LOC118122546	XM_035179315.2#LOC118122546
LOC118114938	XM_035165708.2#LOC118114938
LOC118114938	XM_035165730.2#LOC118114938
LOC118114949	XM_035165742.2#LOC118114949
gemin6	XM_035175100.2#gemin6
LOC118120279	XM_035175075.2#LOC118120279
tmem178a	XM_035175087.2#tmem178a
opn6a	XM_035178834.2#opn6a
LOC118119507	XM_035173600.2#LOC118119507
LOC118119507	XM_035173592.2#LOC118119507
LOC118119507	XM_035173583.2#LOC118119507
LOC118119507	XM_035173574.2#LOC118119507
eif4a3	XM_035173615.2#eif4a3
soul4	XM_035173627.2#soul4
soul4	XM_035173635.2#soul4
LOC118101089	XM_035146754.2#LOC118101089
LOC118101089	XM_035146762.2#LOC118101089
LOC118101089	XM_035146770.2#LOC118101089
LOC118101089	XM_035146779.2#LOC118101089
zgc:110222	XM_035146800.2#zgc:110222
zgc:110222	XM_035146791.2#zgc:110222
alg13	XM_035166250.2#alg13
aars2	XM_035173531.1#aars2
LOC118119503	XM_035173543.2#LOC118119503
LOC118119505	XM_035173559.2#LOC118119505
LOC118120876	XM_035176302.2#LOC118120876
LOC118120876	XM_035176311.2#LOC118120876
LOC118116387	XM_047338110.1#LOC118116387
LOC118116387	XM_035168071.2#LOC118116387
LOC118116387	XM_035168069.2#LOC118116387
LOC118116387	XM_035168070.2#LOC118116387
LOC118116387	XM_047338116.1#LOC118116387
LOC118116387	XM_047338107.1#LOC118116387
mrps28	XM_035168120.2#mrps28
sde2	XM_047338119.1#sde2
sde2	XM_035168108.2#sde2
mtif2	XM_035168094.2#mtif2
mtif2	XM_035168085.2#mtif2
LOC118116371	XM_035168065.2#LOC118116371
LOC118116371	XM_035168068.2#LOC118116371
LOC118116371	XM_035168067.2#LOC118116371
LOC118116371	XM_035168056.2#LOC118116371
LOC118118792	XM_035172146.2#LOC118118792
LOC118118792	XM_035172163.2#LOC118118792
polr3f	XM_035144633.2#polr3f
dzank1	XM_035144623.2#dzank1
dzank1	XM_047338100.1#dzank1
kat14	XM_035182570.2#kat14
LOC118124586	XM_035182584.2#LOC118124586
LOC118124586	XM_035182592.2#LOC118124586
LOC118122056	XM_047338097.1#LOC118122056
LOC118122056	XM_047338098.1#LOC118122056
LOC118122056	XM_047338088.1#LOC118122056
LOC118122056	XM_035178525.2#LOC118122056
LOC118122056	XM_047338095.1#LOC118122056
LOC118122056	XM_035178509.2#LOC118122056
LOC118121131	XM_035176809.2#LOC118121131
si:dkey-75a21.2	XM_035176796.2#si:dkey-75a21.2
si:dkey-75a21.2	XM_035176786.2#si:dkey-75a21.2
dpy30	XM_035176826.2#dpy30
psen2	XM_035176775.2#psen2
LOC118125530	XM_035184217.1#LOC118125530
LOC118125524	XM_035184204.2#LOC118125524
aftpha	XM_035180060.2#aftpha
aftpha	XM_035180086.2#aftpha
aftpha	XM_035180078.2#aftpha
aftpha	XM_035180094.2#aftpha
aftpha	XM_035180069.2#aftpha
LOC118121157	XM_035176873.2#LOC118121157
LOC118121157	XM_035176864.2#LOC118121157
spred2a	XM_035166892.2#spred2a
etaa1a	XM_035165776.2#etaa1a
ppp3r1b	XM_035179371.2#ppp3r1b
cnrip1a	XM_035181103.2#cnrip1a
LOC118123593	XM_035181087.2#LOC118123593
LOC118123593	XM_035181092.1#LOC118123593
aplf	XM_035180191.2#aplf
aplf	XM_035180199.2#aplf
aplf	XM_047344090.1#aplf
prokr1a	XM_035180213.1#prokr1a
snrpb2	XM_035168246.2#snrpb2
snrpb2	XM_035168238.1#snrpb2
kif16ba	XM_035168180.2#kif16ba
kif16ba	XM_035168188.2#kif16ba
kif16ba	XM_035168196.2#kif16ba
kif16ba	XM_035168204.2#kif16ba
LOC118116491	XM_035168225.2#LOC118116491
LOC118116491	XM_035168218.2#LOC118116491
LOC124851149	XM_047337845.1#LOC124851149
LOC124851149	XM_047337843.1#LOC124851149
ndufaf5	XM_047337841.1#ndufaf5
esf1	XM_047344601.1#esf1
acaa1	XM_035173110.2#acaa1
LOC118119270	XM_035173087.2#LOC118119270
LOC118119270	XM_035173097.2#LOC118119270
strn	XM_047343772.1#strn
map1lc3c	XM_035176617.1#map1lc3c
irf2bp2b	XM_035176603.1#irf2bp2b
ero1b	XM_035176745.2#ero1b
ero1b	XM_035176753.2#ero1b
gpr137bb	XM_035178662.1#gpr137bb
gpr137bb	XM_035178642.1#gpr137bb
gpr137bb	XM_035178633.1#gpr137bb
LOC118115771	XM_035167056.2#LOC118115771
tbce	XM_035167059.2#tbce
rbm34	XM_047341829.1#rbm34
rbm34	XM_047341830.1#rbm34
tomm20b	XM_035167062.2#tomm20b
gtpbp2b	XM_035167058.2#gtpbp2b
tp53bp2b	XM_035181111.2#tp53bp2b
tp53bp2b	XM_035181117.2#tp53bp2b
rrp36	XM_035181128.2#rrp36
rrp36	XM_035181137.2#rrp36
LOC118117875	XM_047343506.1#LOC118117875
LOC118115482	XM_035166656.2#LOC118115482
LOC118124900	XM_047342313.1#LOC118124900
slc22a7a	XM_035179494.1#slc22a7a
LOC124854560	XM_047342330.1#LOC124854560
LOC118100140	XM_035144935.2#LOC118100140
LOC118100140	XM_035144917.2#LOC118100140
LOC118100140	XM_035144909.2#LOC118100140
LOC118125880	XM_047342314.1#LOC118125880
LOC118117742_A	XM_047342321.1#LOC118117742
LOC118117742_B	XM_047342323.1#LOC118117742
LOC124854561	XM_047342335.1#LOC124854561
LOC118098679	XM_047343509.1#LOC118098679
LOC118099065	XM_047341832.1#LOC118099065
LOC118103834	XM_047343510.1#LOC118103834
LOC124854865	XM_047343511.1#LOC124854865
LOC118104603	XM_035151605.2#LOC118104603
LOC118104617	XM_047339292.1#LOC118104617
LOC118104604	XM_047338959.1#LOC118104604
LOC118102867	XM_047339293.1#LOC118102867
rnf4	XM_035153131.1#rnf4
rnf4	XM_035153126.1#rnf4
rnf4	XM_035153127.1#rnf4
rnf4	XM_035153128.2#rnf4
rnf4	XM_035153130.1#rnf4
rnf4	XM_035153129.1#rnf4
rnf4	XM_035153124.1#rnf4
rnf4	XM_035153132.2#rnf4
selenot2	XM_035152955.2#selenot2
LOC118105451	XM_035153271.2#LOC118105451
LOC118105451	XM_035153270.2#LOC118105451
polr2b	XM_035152387.2#polr2b
LOC118105430	XM_047339220.1#LOC118105430
LOC118105430	XM_035153185.2#LOC118105430
LOC118105430	XM_047339221.1#LOC118105430
LOC118104256	XM_035151176.2#LOC118104256
LOC118104256	XM_035151177.2#LOC118104256
LOC118104256	XM_035151178.2#LOC118104256
amigo3	XM_035151179.2#amigo3
aldh4a1	XM_035152447.2#aldh4a1
LOC118104784	XM_035151905.2#LOC118104784
LOC118104783	XM_035151904.2#LOC118104783
pik3c2b	XM_047339193.1#pik3c2b
pik3c2b	XM_047339187.1#pik3c2b
pik3c2b	XM_047339197.1#pik3c2b
pik3c2b	XM_035152046.2#pik3c2b
pik3c2b	XM_047339180.1#pik3c2b
mkrn2	XM_047339294.1#mkrn2
LOC118104435	XM_035151304.2#LOC118104435
tsen2	XM_047339241.1#tsen2
tsen2	XM_035151303.2#tsen2
tsen2	XM_047339240.1#tsen2
LOC118104434	XM_035152290.1#LOC118104434
LOC118104434	XM_035152291.1#LOC118104434
LOC118104966	XM_035152292.1#LOC118104966
isy1	XM_035153324.2#isy1
zgc:77375	XM_047339239.1#zgc:77375
pcif1	XM_035151268.2#pcif1
LOC118104410	XM_035151269.1#LOC118104410
polr2j	XM_035151280.2#polr2j
ube2c	XM_047339243.1#ube2c
zgc:109913	XM_035151276.1#zgc:109913
zgc:109913	XM_035151277.1#zgc:109913
LOC118104412	XM_035151272.2#LOC118104412
LOC118104412	XM_035151270.2#LOC118104412
LOC118104412	XM_035151271.2#LOC118104412
LOC118104412	XM_035151273.2#LOC118104412
snrpb	XM_035151275.2#snrpb
ctsa	XM_035153018.2#ctsa
ctsa	XM_035153017.2#ctsa
LOC118105130	XM_035152556.2#LOC118105130
ddx27	XM_035152561.2#ddx27
LOC118104942	XM_035152256.2#LOC118104942
LOC118104942	XM_035152257.2#LOC118104942
LOC118104942	XM_035152258.2#LOC118104942
LOC118104942	XM_035152260.2#LOC118104942
LOC118104942	XM_035152259.2#LOC118104942
khk	XM_035152266.2#khk
khk	XM_035152263.2#khk
khk	XM_035152262.2#khk
khk	XM_035152261.2#khk
khk	XM_035152264.2#khk
nicn1	XM_035152267.1#nicn1
nicn1	XM_035152268.1#nicn1
LOC118104620	XM_035151621.2#LOC118104620
dag1	XM_035152583.2#dag1
dag1	XM_035152584.2#dag1
pcbp4	XM_047339245.1#pcbp4
rbpjl	XM_047339244.1#rbpjl
LOC118102889	XM_047339242.1#LOC118102889
LOC124851049	XM_047339246.1#LOC124851049
dock3	XM_047339172.1#dock3
LOC118102799	XM_035149319.2#LOC118102799
LOC118102799	XM_035149327.2#LOC118102799
smpd4	XM_035149341.2#smpd4
smpd4	XM_035149358.2#smpd4
smpd4	XM_035149368.2#smpd4
smpd4	XM_035149350.2#smpd4
smpd4	XM_035149384.2#smpd4
rbm15b	XM_035151073.2#rbm15b
manf	XM_035151106.2#manf
oser1	XM_035151093.1#oser1
sdc4	XM_035152112.2#sdc4
sdc4	XM_035152113.2#sdc4
LOC124851533	XM_047339295.1#LOC124851533
gdf5	XM_035152330.2#gdf5
LOC118105054	XM_035152434.2#LOC118105054
LOC124851567	XM_047339419.1#LOC124851567
fam83c	XM_035152689.2#fam83c
LOC124851327	XM_047338775.1#LOC124851327
mmp24	XM_047338574.1#mmp24
eif6	XM_035151524.2#eif6
eif6	XM_035151525.2#eif6
map1lc3a	XM_035151526.2#map1lc3a
dynlrb1	XM_035152149.2#dynlrb1
ssuh2.1	XM_035152147.2#ssuh2.1
si:dkey-49n23.1	XM_035152309.2#si:dkey-49n23.1
LOC124851536	XM_047339296.1#LOC124851536
LOC124851568	XM_047339424.1#LOC124851568
LOC118104607	XM_047339381.1#LOC118104607
LOC118104599	XM_047339298.1#LOC118104599
LOC118121188	XM_047339299.1#LOC118121188
LOC118102842	XM_047339377.1#LOC118102842
si:dkey-43k4.5	XM_035152230.2#si:dkey-43k4.5
LOC118104803	XM_035151977.2#LOC118104803
LOC118102579	XM_035148872.1#LOC118102579
angpt4	XM_035148034.2#angpt4
LOC118104767	XM_035151870.2#LOC118104767
LOC118104767	XM_035151871.2#LOC118104767
LOC118104766	XM_047339369.1#LOC118104766
sec13	XM_035152806.1#sec13
si:dkey-222f2.1	XM_035152401.2#si:dkey-222f2.1
rbl1	XM_035152400.2#rbl1
tmem74b	XM_047339376.1#tmem74b
psmf1	XM_035152972.2#psmf1
pigu	XM_035152931.2#pigu
mcm2	XM_035153055.2#mcm2
podxl2	XM_035148097.2#podxl2
LOC118104483	XM_047339372.1#LOC118104483
LOC118104483	XM_047339371.1#LOC118104483
LOC124851052	XM_047339374.1#LOC124851052
LOC124851052	XM_047339375.1#LOC124851052
LOC124851051	XM_047339373.1#LOC124851051
LOC118104484	XM_047339380.1#LOC118104484
LOC118104484	XM_047339378.1#LOC118104484
LOC118104484	XM_035151389.2#LOC118104484
ripor3	XM_047339370.1#ripor3
chd6	XM_047339365.1#chd6
chd6	XM_047339366.1#chd6
chd6	XM_035151283.2#chd6
chd6	XM_047339367.1#chd6
rspo4	XM_035152379.2#rspo4
ptprt	XM_035152935.2#ptprt
ptprt	XM_035152937.2#ptprt
ptprt	XM_035152939.2#ptprt
ptprt	XM_035152936.2#ptprt
ptprt	XM_047339368.1#ptprt
ptprt	XM_035152940.2#ptprt
ptprt	XM_035152946.2#ptprt
ptprt	XM_035152941.2#ptprt
ptprt	XM_035152942.2#ptprt
ptprt	XM_035152944.2#ptprt
ptprt	XM_035152943.2#ptprt
ptprt	XM_035152945.2#ptprt
LOC118105226	XM_035152740.2#LOC118105226
LOC118104633	XM_047339300.1#LOC118104633
LOC124851577	XM_047339453.1#LOC124851577
LOC124851134	XM_047339452.1#LOC124851134
LOC118104634	XM_035151642.1#LOC118104634
LOC118104949	XM_035152272.2#LOC118104949
grip2b	XM_035152981.2#grip2b
LOC118105340	XM_035152999.2#LOC118105340
lsm3	XM_035152848.2#lsm3
abraa	XM_035151174.2#abraa
rims4	XM_035151175.2#rims4
ywhaba	XM_035151502.2#ywhaba
tomm34	XM_035152000.2#tomm34
tomm34	XM_035152001.2#tomm34
tomm34	XM_035151998.2#tomm34
tomm34	XM_035151999.2#tomm34
tgm8	XM_035152280.2#tgm8
ccndbp1	XM_047339459.1#ccndbp1
pmepa1	XM_035151702.2#pmepa1
pmepa1	XM_035151703.2#pmepa1
cfap91	XM_035151700.2#cfap91
pck1	XM_047338577.1#pck1
LOC118105147	XM_035152590.2#LOC118105147
chmp4ba	XM_035151857.2#chmp4ba
ahcy	XM_035152136.2#ahcy
asip1	XM_035152419.1#asip1
asip1	XM_035152420.1#asip1
raly	XM_047338657.1#raly
raly	XM_047338656.1#raly
raly	XM_035148360.2#raly
LOC118105256	XM_035152794.2#LOC118105256
hesx1	XM_047339301.1#hesx1
ergic3	XM_035151972.2#ergic3
ergic3	XM_035151973.2#ergic3
romo1	XM_035151975.2#romo1
romo1	XM_035151976.2#romo1
mych	XM_035152116.2#mych
mych	XM_035152115.2#mych
mych	XM_047339412.1#mych
LOC124851557	XM_047339339.1#LOC124851557
mtss1	XM_035151990.2#mtss1
mtss1	XM_035151989.2#mtss1
mtss1	XM_035151991.2#mtss1
osgn1	XM_035152930.2#osgn1
osgn1	XM_035152928.2#osgn1
osgn1	XM_035152929.2#osgn1
LOC118105064	XM_035152451.2#LOC118105064
LOC118104994	XM_035152358.2#LOC118104994
ccdc51	XM_035152355.2#ccdc51
ccdc51	XM_035152356.2#ccdc51
tma7	XM_035152359.2#tma7
LOC124851570	XM_047339426.1#LOC124851570
LOC118104639	XM_047339302.1#LOC118104639
LOC118104926	XM_047339448.1#LOC118104926
LOC118104595	XM_047339421.1#LOC118104595
LOC118105264	XM_035152809.2#LOC118105264
LOC118105263	XM_035152807.2#LOC118105263
LOC118105265	XM_035152810.2#LOC118105265
LOC118105474	XM_035153313.2#LOC118105474
c1qb	XM_035153073.2#c1qb
LOC118105143	XM_035152586.2#LOC118105143
LOC118104743	XM_047339333.1#LOC118104743
slmapa	XM_035151156.2#slmapa
slmapa	XM_035151136.2#slmapa
slmapa	XM_035151151.2#slmapa
slmapa	XM_035151141.2#slmapa
slmapa	XM_035151118.2#slmapa
slmapa	XM_035151127.2#slmapa
slmapa	XM_035151153.2#slmapa
slmapa	XM_035151144.2#slmapa
slmapa	XM_035151149.2#slmapa
slmapa	XM_035151142.2#slmapa
slmapa	XM_035151154.2#slmapa
dennd6aa	XM_035151310.2#dennd6aa
LOC118104444	XM_035151312.2#LOC118104444
appl1	XM_035151311.2#appl1
il17rd	XM_035152692.2#il17rd
arhgef3	XM_035151516.2#arhgef3
arhgef3	XM_035151519.2#arhgef3
arhgef3	XM_035151520.2#arhgef3
arhgef3	XM_035151518.2#arhgef3
tasora	XM_047339250.1#tasora
tasora	XM_047339251.1#tasora
tasora	XM_035151512.2#tasora
tasora	XM_035151514.2#tasora
tasora	XM_035151511.2#tasora
tasora	XM_035151513.2#tasora
tasora	XM_035151508.2#tasora
tasora	XM_035151510.2#tasora
ccdc66	XM_035151515.2#ccdc66
ccdc66	XM_047339254.1#ccdc66
ccdc66	XM_047339253.1#ccdc66
ccdc66	XM_047339252.1#ccdc66
ip6k1	XM_035151157.2#ip6k1
LOC118104147	XM_047339136.1#LOC118104147
rps23	XM_035153332.1#rps23
atp6ap1la	XM_047339425.1#atp6ap1la
pde12	XM_035151872.2#pde12
gmppb	XM_035151874.2#gmppb
gmppb	XM_047339457.1#gmppb
lmcd1	XM_035151873.2#lmcd1
LOC118105450	XM_035153268.2#LOC118105450
LOC118105450	XM_035153266.2#LOC118105450
LOC118105450	XM_035153267.2#LOC118105450
rpp14	XM_035151549.2#rpp14
rpp14	XM_035151550.2#rpp14
LOC118104569	XM_035151548.2#LOC118104569
pxk	XM_035151547.2#pxk
pdhb	XM_035152625.2#pdhb
LOC118105289	XM_035152862.2#LOC118105289
LOC118105289	XM_035152861.2#LOC118105289
kctd6a	XM_035153002.2#kctd6a
ccdc71	XM_035152463.2#ccdc71
stab1	XM_047339289.1#stab1
LOC118103149	XM_035149764.2#LOC118103149
nisch	XM_047339384.1#nisch
nisch	XM_047339383.1#nisch
nisch	XM_047339385.1#nisch
nisch	XM_035149741.2#nisch
wu:fb55g09	XM_035152562.2#wu:fb55g09
hgh1	XM_035153113.1#hgh1
hgh1	XM_035153114.1#hgh1
zgc:153675	XM_035152542.2#zgc:153675
rbbp5	XM_035152864.2#rbbp5
rbbp5	XM_035152866.2#rbbp5
ippk	XM_035151491.2#ippk
LOC118104545	XM_047339337.1#LOC118104545
LOC118104545	XM_035151495.2#LOC118104545
LOC118104545	XM_047339338.1#LOC118104545
ecm2	XM_035151488.2#ecm2
ecm2	XM_035151487.2#ecm2
ecm2	XM_035151489.2#ecm2
ecm2	XM_035151490.2#ecm2
aspn	XM_035151493.2#aspn
